@file	seqno	phase	temp	temp_err	spec_disp	spec_disp_err	abs	abs_err	csL	csL_err	csG	csG_err	strL	strL_err	strG	strG_err	Ti_beq	Ti_beq_err	O_beq	O_beq_err	a_del	a_del_err	c_del	c_del_err	a	a_err	b	b_err	c	c_err	al	al_err	be	be_err	ga	ga_err	cellVol	cellVol_err	cellMass	cellMass_err	Lvol	Lvol_err	e0	e0_err	density	density_err	LAC	LAC_err	scale	scale_err	wtpct	wtpct_err	RBragg	RBragg_err	Rwp	Rwp_err	Rexp	Rexp_err	gof	gof_err
degussa.raw	6	Anatase	523.000000000	0.000000000	0.125532139	0.011146307	15.685659966	4.230139868	38.768668188	2.121142670	56.537244288	5.031460295	0.212179774	0.037437011	-1.000000000	0.000000000	0.809851830	0.063304163	1.478879563	0.139859039	0.005559292	0.000728808	0.014137548	0.001940472	3.789759292	0.000728808	3.789759292	0.000728808	9.528737548	0.001940472	90.000000000	0.000000000	90.000000000	0.000000000	90.000000000	0.000000000	136.854353721	0.059559735	319.463200000	0.000000000	19.993190215	0.933832023	0.000462655	0.000081631	3.876248520	0.001686956	481.584825873	0.209587339	0.000411490	0.000003796	87.388164917	0.360915527	2.326503071	0.000000000	17.915365336	0.000000000	16.306940893	0.000000000	1.098634346	0.000000000
degussa.raw	6	Rutile	523.000000000	0.000000000	0.125532139	0.011146307	15.685659966	4.230139868	39.576467456	2.684965242	-1.000000000	0.000000000	-1.000000000	0.000000000	-1.000000000	0.000000000	0.809851830	0.063304163	1.478879563	0.139859039	0.010938726	0.001047053	0.008060445	0.001044546	4.603338726	0.001047053	4.603338726	0.001047053	2.965560445	0.001044546	90.000000000	0.000000000	90.000000000	0.000000000	90.000000000	0.000000000	62.842383055	0.036155203	159.731600000	0.000000000	25.195161703	1.709301962	-1.000000000	0.000000000	4.220730184	0.002428309	524.383202092	0.301692978	0.000258655	0.000008130	12.611835083	0.360915527	3.281618878	0.000000000	17.915365336	0.000000000	16.306940893	0.000000000	1.098634346	0.000000000
degussa.raw	7	Anatase	573.000000000	0.000000000	0.154876128	0.010349865	14.298562018	3.094720077	36.526277446	1.820042027	58.916511480	5.478598608	0.151930348	0.036128577	-1.000000000	0.000000000	0.959813029	0.063363158	1.682388360	0.139163575	0.006359199	0.000643736	0.020034302	0.001707192	3.790559199	0.000643736	3.790559199	0.000643736	9.534634302	0.001707192	90.000000000	0.000000000	90.000000000	0.000000000	90.000000000	0.000000000	136.996858308	0.052600984	319.463200000	0.000000000	19.389374864	0.857168664	0.000331282	0.000078778	3.872216433	0.001486760	481.083879737	0.184715003	0.000410189	0.000003740	87.135255282	0.354096659	2.308374531	0.000000000	17.650845027	0.000000000	16.346700739	0.000000000	1.079780275	0.000000000
degussa.raw	7	Rutile	573.000000000	0.000000000	0.154876128	0.010349865	14.298562018	3.094720077	40.764735054	2.725552215	-1.000000000	0.000000000	-1.000000000	0.000000000	-1.000000000	0.000000000	0.959813029	0.063363158	1.682388360	0.139163575	0.011932389	0.000959074	0.008892527	0.000985626	4.604332389	0.000959074	4.604332389	0.000959074	2.966392527	0.000985626	90.000000000	0.000000000	90.000000000	0.000000000	90.000000000	0.000000000	62.887155962	0.033510793	159.731600000	0.000000000	25.951636351	1.735140430	-1.000000000	0.000000000	4.217725209	0.002247498	524.009864161	0.279228977	0.000263858	0.000007983	12.864744718	0.354096659	3.762355542	0.000000000	17.650845027	0.000000000	16.346700739	0.000000000	1.079780275	0.000000000
degussa.raw	8	Anatase	623.000000000	0.000000000	0.168751544	0.012769822	22.157307188	10.559163281	34.947246230	1.740677832	62.854831145	7.304698331	0.185422765	0.036374931	-1.000000000	0.000000000	0.989565190	0.065800464	1.411801997	0.141817417	0.008974590	0.000923996	0.029056634	0.002430628	3.793174590	0.000923996	3.793174590	0.000923996	9.543656634	0.002430628	90.000000000	0.000000000	90.000000000	0.000000000	90.000000000	0.000000000	137.315787200	0.075488480	319.463200000	0.000000000	19.071916269	0.895792729	0.000404312	0.000079315	3.863222845	0.002123773	479.966516966	0.263857384	0.000411031	0.000003852	87.495602103	0.371609286	2.621923697	0.000000000	18.022412695	0.000000000	16.345729217	0.000000000	1.102576242	0.000000000
degussa.raw	8	Rutile	623.000000000	0.000000000	0.168751544	0.012769822	22.157307188	10.559163281	38.375046018	2.672213602	-1.000000000	0.000000000	-1.000000000	0.000000000	-1.000000000	0.000000000	0.989565190	0.065800464	1.411801997	0.141817417	0.015944287	0.001269398	0.013232352	0.001164801	4.608344287	0.001269398	4.608344287	0.001269398	2.970732352	0.001164801	90.000000000	0.000000000	90.000000000	0.000000000	90.000000000	0.000000000	63.088958927	0.042660548	159.731600000	0.000000000	24.430313060	1.701184015	-1.000000000	0.000000000	4.204233950	0.002842878	522.333711216	0.353198933	0.000255710	0.000008350	12.504397897	0.371609286	3.405954077	0.000000000	18.022412695	0.000000000	16.345729217	0.000000000	1.102576242	0.000000000
degussa.raw	9	Anatase	673.000000000	0.000000000	0.181327266	0.011874827	21.840205229	9.259884937	38.502725143	2.146059748	51.445046308	3.956344844	0.206187506	0.037570216	-1.000000000	0.000000000	1.029698931	0.067068431	1.711502505	0.145033255	0.009610490	0.000859776	0.032841498	0.002245673	3.793810490	0.000859776	3.793810490	0.000859776	9.547441498	0.002245673	90.000000000	0.000000000	90.000000000	0.000000000	90.000000000	0.000000000	137.416306700	0.070171520	319.463200000	0.000000000	19.311220371	0.871793507	0.000449589	0.000081921	3.860396912	0.001971300	479.615423302	0.244914137	0.000405112	0.000003824	87.412253717	0.363288786	2.577692862	0.000000000	17.922156720	0.000000000	16.374427286	0.000000000	1.094521134	0.000000000
degussa.raw	9	Rutile	673.000000000	0.000000000	0.181327266	0.011874827	21.840205229	9.259884937	41.270400289	2.821903969	-1.000000000	0.000000000	-1.000000000	0.000000000	-1.000000000	0.000000000	1.029698931	0.067068431	1.711502505	0.145033255	0.018051083	0.001159123	0.012525636	0.001072533	4.610451083	0.001159123	4.610451083	0.001159123	2.970025636	0.001072533	90.000000000	0.000000000	90.000000000	0.000000000	90.000000000	0.000000000	63.131634728	0.039082501	159.731600000	0.000000000	26.273552837	1.796479863	-1.000000000	0.000000000	4.201391967	0.002600919	521.980623424	0.323137941	0.000253964	0.000008037	12.587746283	0.363288786	3.621053213	0.000000000	17.922156720	0.000000000	16.374427286	0.000000000	1.094521134	0.000000000
degussa.raw	10	Anatase	723.000000000	0.000000000	0.200760143	0.013181293	24.151632397	13.172828028	36.512286844	1.902491434	52.891273109	4.477366385	0.165614424	0.036387909	-1.000000000	0.000000000	1.074519920	0.067387100	2.053320074	0.149088745	0.010892499	0.000977067	0.040150406	0.002565863	3.795092499	0.000977067	3.795092499	0.000977067	9.554750406	0.002565863	90.000000000	0.000000000	90.000000000	0.000000000	90.000000000	0.000000000	137.614462348	0.079917067	319.463200000	0.000000000	18.791215791	0.835803964	0.000361120	0.000079343	3.854838198	0.002238617	478.924809079	0.278125556	0.000402544	0.000003821	86.858436266	0.380611573	2.657337902	0.000000000	17.924853610	0.000000000	16.390039695	0.000000000	1.093643087	0.000000000
degussa.raw	10	Rutile	723.000000000	0.000000000	0.200760143	0.013181293	24.151632397	13.172828028	36.499346043	2.408497401	-1.000000000	0.000000000	-1.000000000	0.000000000	-1.000000000	0.000000000	1.074519920	0.067387100	2.053320074	0.149088745	0.020403443	0.001331574	0.012713844	0.001202806	4.612803443	0.001331574	4.612803443	0.001331574	2.970213844	0.001202806	90.000000000	0.000000000	90.000000000	0.000000000	90.000000000	0.000000000	63.200078312	0.044568812	159.731600000	0.000000000	23.236205369	1.533297067	-1.000000000	0.000000000	4.196841999	0.002959609	521.415335759	0.367701578	0.000265232	0.000008480	13.141563734	0.380611573	3.461440579	0.000000000	17.924853610	0.000000000	16.390039695	0.000000000	1.093643087	0.000000000
degussa.raw	11	Anatase	773.000000000	0.000000000	0.228790211	0.011895394	17.305296655	5.903196261	40.859448308	2.431958426	51.249303899	4.115048150	0.228991500	0.038815581	-1.000000000	0.000000000	1.066411137	0.068349369	1.648938717	0.147454403	0.011410978	0.000861332	0.041966013	0.002281909	3.795610978	0.000861332	3.795610978	0.000861332	9.556566013	0.002281909	90.000000000	0.000000000	90.000000000	0.000000000	90.000000000	0.000000000	137.678223056	0.070606507	319.463200000	0.000000000	20.052817871	0.958839198	0.000499313	0.000084637	3.853052968	0.001975980	478.703012310	0.245495617	0.000396736	0.000003777	87.074934123	0.386106008	2.712648360	0.000000000	17.899274299	0.000000000	16.400648034	0.000000000	1.091376040	0.000000000
degussa.raw	11	Rutile	773.000000000	0.000000000	0.228790211	0.011895394	17.305296655	5.903196261	35.752010955	2.446233927	-1.000000000	0.000000000	-1.000000000	0.000000000	-1.000000000	0.000000000	1.066411137	0.068349369	1.648938717	0.147454403	0.020534090	0.001231855	0.016510038	0.001198570	4.612934090	0.001231855	4.612934090	0.001231855	2.974010038	0.001198570	90.000000000	0.000000000	90.000000000	0.000000000	90.000000000	0.000000000	63.284438160	0.042342492	159.731600000	0.000000000	22.760437076	1.557320886	-1.000000000	0.000000000	4.191247497	0.002804278	520.720275182	0.348403290	0.000256236	0.000008448	12.925065877	0.386106008	3.628537024	0.000000000	17.899274299	0.000000000	16.400648034	0.000000000	1.091376040	0.000000000
degussa.raw	12	Anatase	823.000000000	0.000000000	0.248408510	0.012616828	21.101028624	9.301926795	39.644013118	2.343113024	51.492851310	4.013702203	0.208649423	0.039477090	-1.000000000	0.000000000	1.069685729	0.069492045	1.714487338	0.148268075	0.012893231	0.000901046	0.052769661	0.002393969	3.797093231	0.000901046	3.797093231	0.000901046	9.567369661	0.002393969	90.000000000	0.000000000	90.000000000	0.000000000	90.000000000	0.000000000	137.941541694	0.074008521	319.463200000	0.000000000	19.694667531	0.928553550	0.000454957	0.000086079	3.845697819	0.002063288	477.789209091	0.256342783	0.000390680	0.000003751	86.434178924	0.389498722	2.485373596	0.000000000	17.904823281	0.000000000	16.435594159	0.000000000	1.089393125	0.000000000
degussa.raw	12	Rutile	823.000000000	0.000000000	0.248408510	0.012616828	21.101028624	9.301926795	34.960593033	2.221993305	-1.000000000	0.000000000	-1.000000000	0.000000000	-1.000000000	0.000000000	1.069685729	0.069492045	1.714487338	0.148268075	0.022685686	0.001278016	0.017258370	0.001185640	4.615085686	0.001278016	4.615085686	0.001278016	2.974758370	0.001185640	90.000000000	0.000000000	90.000000000	0.000000000	90.000000000	0.000000000	63.359425791	0.043233157	159.731600000	0.000000000	22.256604779	1.414564872	-1.000000000	0.000000000	4.186287039	0.002856492	520.103988350	0.354890326	0.000266991	0.000008493	13.565821076	0.389498722	3.734360483	0.000000000	17.904823281	0.000000000	16.435594159	0.000000000	1.089393125	0.000000000
degussa.raw	13	Anatase	873.000000000	0.000000000	0.268163143	0.012904397	23.969478588	12.835616003	38.508292392	2.140701294	55.800320008	5.087778743	0.200862281	0.037299030	-1.000000000	0.000000000	1.167302130	0.069962256	1.815796297	0.150162048	0.013868325	0.000984949	0.058642723	0.002570802	3.798068325	0.000984949	3.798068325	0.000984949	9.573242723	0.002570802	90.000000000	0.000000000	90.000000000	0.000000000	90.000000000	0.000000000	138.097118475	0.080656356	319.463200000	0.000000000	19.820385235	0.943584746	0.000437977	0.000081330	3.841365351	0.002243560	477.250943642	0.278739730	0.000391554	0.000003788	85.531173516	0.389729248	2.379176741	0.000000000	18.121804002	0.000000000	16.440957750	0.000000000	1.102235300	0.000000000
degussa.raw	13	Rutile	873.000000000	0.000000000	0.268163143	0.012904397	23.969478588	12.835616003	36.711269736	2.311231740	-1.000000000	0.000000000	-1.000000000	0.000000000	-1.000000000	0.000000000	1.167302130	0.069962256	1.815796297	0.150162048	0.025184920	0.001311401	0.019687423	0.001158207	4.617584920	0.001311401	4.617584920	0.001311401	2.977187423	0.001158207	90.000000000	0.000000000	90.000000000	0.000000000	90.000000000	0.000000000	63.479859642	0.043703029	159.731600000	0.000000000	23.371120183	1.471375824	-1.000000000	0.000000000	4.178344825	0.002876591	519.117248194	0.357387447	0.000288190	0.000008639	14.468826484	0.389729248	3.801267502	0.000000000	18.121804002	0.000000000	16.440957750	0.000000000	1.102235300	0.000000000
degussa.raw	14	Anatase	923.000000000	0.000000000	0.276729834	0.012199246	27.825032580	15.608742979	37.806511845	2.050066203	63.003081880	6.666673625	0.193044588	0.036090981	-1.000000000	0.000000000	1.058316736	0.069114455	1.705143788	0.149408150	0.014922157	0.000885618	0.064643268	0.002348540	3.799122157	0.000885618	3.799122157	0.000885618	9.579243268	0.002348540	90.000000000	0.000000000	90.000000000	0.000000000	90.000000000	0.000000000	138.260371228	0.072829489	319.463200000	0.000000000	20.243621122	0.985101911	0.000420931	0.000078696	3.836829609	0.002021064	476.687423309	0.251096900	0.000366238	0.000003602	83.455861669	0.379904861	2.194552632	0.000000000	17.956934657	0.000000000	16.487437731	0.000000000	1.089128277	0.000000000
degussa.raw	14	Rutile	923.000000000	0.000000000	0.276729834	0.012199246	27.825032580	15.608742979	44.883304507	2.628559564	-1.000000000	0.000000000	-1.000000000	0.000000000	-1.000000000	0.000000000	1.058316736	0.069114455	1.705143788	0.149408150	0.025948728	0.001128374	0.022107625	0.000943539	4.618348728	0.001128374	4.618348728	0.001128374	2.979607625	0.000943539	90.000000000	0.000000000	90.000000000	0.000000000	90.000000000	0.000000000	63.552482995	0.037005592	159.731600000	0.000000000	28.573599098	1.673392992	-1.000000000	0.000000000	4.173570103	0.002430193	518.524037149	0.301927015	0.000315897	0.000008121	16.544138331	0.379904861	3.162810229	0.000000000	17.956934657	0.000000000	16.487437731	0.000000000	1.089128277	0.000000000
degussa.raw	15	Anatase	973.000000000	0.000000000	0.283191376	0.010014887	31.367553946	14.867346416	45.037575801	2.753938590	75.436862585	9.162038308	0.234525946	0.034453488	-1.000000000	0.000000000	1.236532056	0.069040271	1.864022207	0.149973477	0.016311784	0.000688253	0.071276294	0.001855489	3.800511784	0.000688253	3.800511784	0.000688253	9.585876294	0.001855489	90.000000000	0.000000000	90.000000000	0.000000000	90.000000000	0.000000000	138.457341058	0.056860106	319.463200000	0.000000000	24.147484646	1.332036056	0.000511380	0.000075125	3.831371323	0.001573418	476.009286349	0.195481303	0.000339676	0.000003395	76.164882946	0.391729229	2.961189280	0.000000000	17.991722540	0.000000000	16.520721479	0.000000000	1.089039759	0.000000000
degussa.raw	15	Rutile	973.000000000	0.000000000	0.283191376	0.010014887	31.367553946	14.867346416	50.977845725	2.309599902	-1.000000000	0.000000000	-1.000000000	0.000000000	-1.000000000	0.000000000	1.236532056	0.069040271	1.864022207	0.149973477	0.029110798	0.000837295	0.022918084	0.000664522	4.621510798	0.000837295	4.621510798	0.000837295	2.980418084	0.000664522	90.000000000	0.000000000	90.000000000	0.000000000	90.000000000	0.000000000	63.656848522	0.027082831	159.731600000	0.000000000	32.453504541	1.470336964	-1.000000000	0.000000000	4.166727527	0.001772729	517.673915982	0.220243675	0.000462411	0.000008851	23.835117054	0.391729229	3.659262163	0.000000000	17.991722540	0.000000000	16.520721479	0.000000000	1.089039759	0.000000000
degussa.raw	16	Anatase	1023.000000000	0.000000000	0.250376638	0.007188365	41.487662722	14.462889394	61.095515641	5.556714628	71.727144074	7.930630187	0.291251979	0.036544638	-1.000000000	0.000000000	1.327435536	0.067789565	1.447360886	0.142803108	0.017400829	0.000439506	0.080063121	0.001367048	3.801600829	0.000439506	3.801600829	0.000439506	9.594663121	0.001367048	90.000000000	0.000000000	90.000000000	0.000000000	90.000000000	0.000000000	138.663691611	0.037660448	319.463200000	0.000000000	29.267346402	2.058704937	0.000635071	0.000079685	3.825669718	0.001039031	475.300919375	0.129089106	0.000239962	0.000002787	55.945570817	0.433885259	4.123706805	0.000000000	18.337304605	0.000000000	16.674211301	0.000000000	1.099740448	0.000000000
degussa.raw	16	Rutile	1023.000000000	0.000000000	0.250376638	0.007188365	41.487662722	14.462889394	67.081040937	2.049637506	-1.000000000	0.000000000	-1.000000000	0.000000000	-1.000000000	0.000000000	1.327435536	0.067789565	1.447360886	0.142803108	0.030594641	0.000459406	0.024914028	0.000349057	4.622994641	0.000459406	4.622994641	0.000459406	2.982414028	0.000349057	90.000000000	0.000000000	90.000000000	0.000000000	90.000000000	0.000000000	63.740389554	0.014701668	159.731600000	0.000000000	42.705117012	1.304839762	-1.000000000	0.000000000	4.161266426	0.000959789	516.995429175	0.119244081	0.000822138	0.000010901	44.054429183	0.433885259	4.245315741	0.000000000	18.337304605	0.000000000	16.674211301	0.000000000	1.099740448	0.000000000
degussa.raw	17	Anatase	1073.000000000	0.000000000	0.196982219	0.005072910	42.558392772	8.537794366	184.480221823	113.066005432	135.476321087	83.161840752	0.591714625	0.089628830	-1.000000000	0.000000000	1.328640710	0.061522961	1.184848314	0.123908478	0.017842817	0.000535308	0.085114374	0.002825596	3.802042817	0.000535308	3.802042817	0.000535308	9.599714374	0.002825596	90.000000000	0.000000000	90.000000000	0.000000000	90.000000000	0.000000000	138.768955114	0.056526817	319.463200000	0.000000000	71.417702505	31.024091765	0.001290225	0.000195434	3.822767748	0.001557180	474.940378794	0.193463920	0.000070662	0.000001814	18.513497771	0.418124246	5.075717951	0.000000000	19.113311919	0.000000000	17.035489542	0.000000000	1.121970218	0.000000000
degussa.raw	17	Rutile	1073.000000000	0.000000000	0.196982219	0.005072910	42.558392772	8.537794366	84.510507785	2.037631440	-1.000000000	0.000000000	-1.000000000	0.000000000	-1.000000000	0.000000000	1.328640710	0.061522961	1.184848314	0.123908478	0.031547808	0.000251468	0.026192079	0.000188072	4.623947808	0.000251468	4.623947808	0.000251468	2.983692079	0.000188072	90.000000000	0.000000000	90.000000000	0.000000000	90.000000000	0.000000000	63.794002088	0.008019705	159.731600000	0.000000000	53.801060229	1.297196463	-1.000000000	0.000000000	4.157769294	0.000522682	516.560945777	0.064937916	0.001353089	0.000014225	81.486502229	0.418124246	2.618738093	0.000000000	19.113311919	0.000000000	17.035489542	0.000000000	1.121970218	0.000000000
degussa.raw	18	Anatase	1123.000000000	0.000000000	0.209877784	0.004385907	44.639799140	7.403946222	347.805955869	2385.156151583	477.825621198	12621.410258316	0.599870541	0.571692636	-1.000000000	0.000000000	1.510340028	0.061303959	1.247183042	0.118575548	0.017105688	0.002636668	0.088302878	0.018568638	3.801305688	0.002636668	3.801305688	0.002636668	9.602902878	0.018568638	90.000000000	0.000000000	90.000000000	0.000000000	90.000000000	0.000000000	138.761225760	0.330223902	319.463200000	0.000000000	176.042806401	1711.341136289	0.001308009	0.001246568	3.822980686	0.009097905	474.966834185	1.130323060	0.000008013	0.000001401	2.300686601	0.393688839	4.807143462	0.000000000	19.452836175	0.000000000	17.270694116	0.000000000	1.126349413	0.000000000
degussa.raw	18	Rutile	1123.000000000	0.000000000	0.209877784	0.004385907	44.639799140	7.403946222	96.312253142	2.194580035	-1.000000000	0.000000000	-1.000000000	0.000000000	-1.000000000	0.000000000	1.510340028	0.061303959	1.247183042	0.118575548	0.033466233	0.000202756	0.028097765	0.000154794	4.625866233	0.000202756	4.625866233	0.000202756	2.985597765	0.000154794	90.000000000	0.000000000	90.000000000	0.000000000	90.000000000	0.000000000	63.887726981	0.006506738	159.731600000	0.000000000	61.314284671	1.397113043	-1.000000000	0.000000000	4.151669742	0.000422831	515.803137949	0.052532502	0.001478185	0.000014842	97.699313399	0.393688839	2.635721605	0.000000000	19.452836175	0.000000000	17.270694116	0.000000000	1.126349413	0.000000000
